age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,montant_augmentation_precedente,inertie_poste,revenu_par_niveau,satisfaction_globale,satisfaction_min,satisfaction_max,performance,hs_et_salaire_bas,jeune_faible_anciennete,serial-worker,poste_x_niveau,formations_par_an,part_sans_promotion
46,M,10368,Divorcé(e),Commercial,Cadre Commercial,4,13,10,6,1,5,2,3,Infra & Cloud,Occasionnel,0,3,3,3,3,4,2,2,3,Oui,12.0,1111,0.6,3455.99,2.75,2,4,0,0,0,0,Cadre Commercial | N3,0.455,0.0
36,M,6134,Divorcé(e),Commercial,Cadre Commercial,5,16,2,2,3,3,13,5,Marketing,Occasionnel,2,2,2,2,2,1,2,3,3,Oui,13.0,706,1.0,3066.98,2.0,1,3,1,0,0,1,Cadre Commercial | N2,1.0,1.0
32,M,6735,Célibataire,Commercial,Cadre Commercial,6,10,0,0,0,2,1,2,Infra & Cloud,Occasionnel,0,0,1,1,2,2,2,3,3,Non,15.0,878,0.0,3367.48,2.0,1,3,2,0,0,1,Cadre Commercial | N2,2.0,0.0
23,F,3295,Célibataire,Consulting,Consultant,1,3,3,2,0,3,4,1,Transformation Digitale,Occasionnel,1,2,3,3,1,2,3,1,3,Non,13.0,379,0.667,3294.97,2.25,1,3,0,0,0,0,Consultant | N1,0.75,0.333
31,F,5238,Célibataire,Consulting,Tech Lead,2,9,5,4,0,3,24,1,Entrepreunariat,Frequent,1,4,4,3,2,4,4,2,4,Non,20.0,873,0.8,2618.99,3.5,2,4,1,0,0,0,Tech Lead | N2,0.5,0.2
39,M,6472,Marié(e),Consulting,Consultant,1,9,9,8,1,2,1,3,Infra & Cloud,Aucun,5,8,4,3,2,4,4,3,3,Oui,15.0,844,0.889,3235.98,3.75,3,4,0,0,0,0,Consultant | N2,0.2,0.556
32,M,9610,Marié(e),Commercial,Cadre Commercial,3,10,4,3,1,2,19,3,Infra & Cloud,Occasionnel,0,2,4,1,3,3,3,1,3,Non,13.0,1106,0.75,3203.32,2.75,1,4,2,0,0,0,Cadre Commercial | N3,0.4,0.0
40,M,19833,Célibataire,Commercial,Senior Manager,1,21,21,8,0,3,7,4,Transformation Digitale,Occasionnel,12,8,2,3,5,2,2,2,3,Non,14.000000000000002,2436,0.381,3966.59,2.0,2,2,0,0,0,0,Senior Manager | N5,0.136,0.571
45,F,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,9,5,0,2,2,4,3,Infra & Cloud,Occasionnel,0,3,3,1,3,3,3,4,4,Non,21.0,1693,0.0,3251.99,3.25,3,4,3,0,0,0,Ressources Humaines | N3,0.333,0.0
30,F,4968,Célibataire,Consulting,Assistant de Direction,0,10,9,7,0,2,2,4,Entrepreunariat,Frequent,0,7,4,2,1,1,4,3,3,Non,16.0,685,0.778,4967.95,3.0,1,4,1,0,0,0,Assistant de Direction | N1,0.2,0.0
24,M,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,3,2,2,1,2,10,3,Transformation Digitale,Frequent,2,1,1,3,1,4,4,3,3,Non,14.000000000000002,263,1.0,2144.98,3.0,1,4,0,0,1,0,Ressources Humaines | N1,0.667,1.0
30,F,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,6,4,2,1,0,8,3,Ressources Humaines,Frequent,1,2,3,2,1,4,3,2,3,Non,11.0,216,0.5,2179.98,3.0,2,4,1,0,0,1,Ressources Humaines | N1,0.0,0.25
31,M,8346,Marié(e),Commercial,Cadre Commercial,1,6,5,2,1,3,5,3,Entrepreunariat,Occasionnel,0,2,1,3,2,3,3,3,3,Non,19.0,1333,0.4,4172.98,2.5,1,3,0,0,0,0,Cadre Commercial | N2,0.5,0.0
27,F,3445,Célibataire,Consulting,Assistant de Direction,1,6,6,2,0,5,8,3,Transformation Digitale,Occasionnel,1,4,3,3,1,4,3,2,3,Non,11.0,341,0.333,3444.97,3.0,2,4,0,0,0,0,Assistant de Direction | N1,0.714,0.167
29,F,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,0,3,9,3,Marketing,Occasionnel,2,2,2,1,1,2,3,3,3,Non,13.0,318,1.0,2759.97,2.5,2,3,2,0,1,0,Représentant Commercial | N1,1.0,1.0
29,M,6294,Célibataire,Consulting,Manager,8,10,3,2,0,5,1,3,Infra & Cloud,Frequent,0,2,4,4,2,3,4,4,3,Oui,12.0,674,0.667,3146.98,3.75,3,4,-1,0,0,1,Manager | N2,1.25,0.0
30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,1,2,15,2,Marketing,Occasionnel,1,7,3,2,3,1,1,3,3,Non,11.0,708,1.0,2379.99,2.0,1,3,1,0,0,0,Cadre Commercial | N3,0.25,0.143
34,M,2932,Marié(e),Consulting,Assistant de Direction,0,6,5,0,3,3,2,4,Transformation Digitale,Occasionnel,1,2,4,4,1,4,1,3,3,Oui,14.000000000000002,360,0.0,2931.97,3.0,1,4,-1,1,0,0,Assistant de Direction | N1,0.5,0.2
33,F,5147,Célibataire,Commercial,Cadre Commercial,8,13,11,7,0,2,2,3,Marketing,Aucun,1,7,4,3,2,2,4,2,3,Non,15.0,671,0.636,2573.49,3.0,2,4,0,0,0,1,Cadre Commercial | N2,0.167,0.091
49,F,4507,Célibataire,Commercial,Cadre Commercial,3,8,5,1,0,1,11,4,Marketing,Occasionnel,0,4,4,3,2,4,3,4,3,Non,12.0,483,0.2,2253.49,3.75,3,4,0,0,0,0,Cadre Commercial | N2,0.167,0.0
33,F,8564,Célibataire,Commercial,Cadre Commercial,2,11,0,0,0,2,16,3,Infra & Cloud,Occasionnel,0,0,1,3,3,1,3,2,4,Oui,20.0,1427,0.0,2854.66,1.75,1,3,1,0,0,0,Cadre Commercial | N3,2.0,0.0
38,F,2468,Marié(e),Consulting,Consultant,4,9,6,1,1,4,2,2,Transformation Digitale,Frequent,0,5,3,2,1,2,2,2,3,Non,14.000000000000002,303,0.167,2467.98,2.25,2,3,1,0,0,0,Consultant | N1,0.571,0.0
31,M,8161,Marié(e),Commercial,Cadre Commercial,2,10,1,0,3,2,16,4,Marketing,Occasionnel,0,0,1,3,3,3,1,3,3,Non,13.0,939,0.0,2720.32,2.0,1,3,0,0,0,0,Cadre Commercial | N3,1.0,0.0
29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,1,2,4,3,Entrepreunariat,Occasionnel,0,0,4,2,1,1,3,3,3,Non,13.0,243,0.0,2108.98,2.75,1,4,1,0,1,0,Assistant de Direction | N1,1.0,0.0
30,M,5294,Marié(e),Consulting,Manager,3,10,7,0,1,3,16,3,Infra & Cloud,Occasionnel,1,7,3,4,2,3,3,3,3,Non,16.0,730,0.0,2646.99,3.0,3,3,-1,0,0,0,Manager | N2,0.375,0.143
32,M,2718,Célibataire,Consulting,Assistant de Direction,2,12,7,7,0,3,5,4,Entrepreunariat,Aucun,0,7,2,3,1,2,2,3,3,Non,14.000000000000002,334,1.0,2717.97,2.25,2,3,0,0,0,0,Assistant de Direction | N1,0.375,0.0
38,M,5811,Marié(e),Consulting,Manager,3,15,1,0,1,2,18,3,Transformation Digitale,Occasionnel,1,0,2,1,2,4,3,3,3,Oui,16.0,802,0.0,2905.49,3.0,2,4,2,0,0,0,Manager | N2,1.0,1.0
43,M,2437,Marié(e),Consulting,Assistant de Direction,9,6,1,0,1,4,17,3,Entrepreunariat,Frequent,0,0,3,2,1,3,4,3,3,Oui,16.0,336,0.0,2436.98,3.25,3,4,1,1,0,1,Assistant de Direction | N1,2.0,0.0
42,M,2766,Divorcé(e),Consulting,Consultant,8,7,5,3,3,6,12,3,Transformation Digitale,Occasionnel,0,4,2,3,1,2,2,2,4,Non,22.0,499,0.6,2765.97,2.0,2,2,1,0,0,1,Consultant | N1,1.0,0.0
55,M,19038,Marié(e),Consulting,Directeur Technique,8,34,1,0,3,2,2,3,Transformation Digitale,Occasionnel,0,0,3,2,5,1,2,3,3,Non,12.0,2040,0.0,3807.59,2.25,1,3,1,0,0,1,Directeur Technique | N5,1.0,0.0
33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,2,2,4,3,Entrepreunariat,Aucun,1,7,4,3,2,2,4,2,3,Non,15.0,398,0.889,1527.49,3.0,2,4,0,0,0,1,Assistant de Direction | N2,0.2,0.111
41,M,2289,Divorcé(e),Consulting,Consultant,1,5,5,3,2,2,9,4,Infra & Cloud,Occasionnel,0,4,3,3,1,1,2,3,4,Non,20.0,382,0.6,2288.98,2.25,1,3,1,0,0,0,Consultant | N1,0.333,0.0
34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,1,3,10,3,Infra & Cloud,Aucun,0,7,4,3,2,3,3,3,3,Oui,14.000000000000002,491,0.933,2000.49,3.25,3,4,0,1,0,0,Cadre Commercial | N2,0.188,0.0
53,F,12965,Marié(e),Consulting,Tech Lead,4,27,3,2,3,2,1,4,Transformation Digitale,Aucun,0,2,1,2,4,3,4,2,4,Oui,20.0,2161,0.667,3241.24,2.5,1,4,2,0,0,0,Tech Lead | N4,0.5,0.0
43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,0,5,2,3,Infra & Cloud,Occasionnel,1,8,2,3,1,4,2,3,3,Non,13.0,407,0.778,3538.96,2.75,2,4,0,0,0,0,Ressources Humaines | N1,0.5,0.111
34,F,6029,Célibataire,Commercial,Cadre Commercial,5,6,2,2,0,3,3,2,Infra & Cloud,Occasionnel,2,2,4,1,2,4,1,3,3,Non,12.0,646,1.0,3014.48,3.0,1,4,2,0,0,1,Cadre Commercial | N2,1.0,1.0
21,M,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,3,7,1,Marketing,Occasionnel,1,0,2,3,1,2,2,3,3,Non,13.0,308,0.0,2678.97,2.25,2,3,0,0,1,0,Représentant Commercial | N1,1.5,1.0
38,F,3702,Marié(e),Consulting,Consultant,1,5,5,4,1,3,6,2,Autre,Occasionnel,0,4,4,2,1,3,2,3,3,Non,11.0,367,0.8,3701.96,3.0,2,4,1,0,0,0,Consultant | N1,0.5,0.0
22,F,2398,Marié(e),Consulting,Consultant,1,1,1,0,0,6,8,1,Transformation Digitale,Occasionnel,0,0,3,3,1,1,3,3,3,Oui,17.0,348,0.0,2397.98,2.5,1,3,0,1,1,0,Consultant | N1,3.0,0.0
31,F,5468,Marié(e),Commercial,Cadre Commercial,1,13,12,7,2,3,29,4,Marketing,Occasionnel,5,7,1,2,2,4,1,3,3,Non,14.000000000000002,672,0.583,2733.99,2.25,1,4,1,0,0,0,Cadre Commercial | N2,0.231,0.417
51,F,13116,Marié(e),Consulting,Senior Manager,2,15,2,2,0,2,3,3,Entrepreunariat,Occasionnel,2,2,1,3,3,3,4,3,3,Non,11.0,1300,1.0,4371.99,2.75,1,4,0,0,0,0,Senior Manager | N3,0.667,1.0
37,M,4189,Marié(e),Commercial,Cadre Commercial,1,5,5,2,2,2,9,2,Marketing,Occasionnel,0,3,2,2,2,2,1,3,3,Non,14.000000000000002,514,0.4,2094.49,2.0,1,3,1,0,0,0,Cadre Commercial | N2,0.333,0.0
46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,24,2,1,1,3,2,4,Transformation Digitale,Occasionnel,2,2,3,3,5,4,3,3,3,Oui,17.0,2808,0.5,3865.59,3.25,3,4,0,0,0,1,Directeur Technique | N5,1.0,1.0
36,M,8321,Marié(e),Consulting,Manager,7,15,12,8,1,1,10,3,Infra & Cloud,Occasionnel,5,7,4,3,3,1,4,3,3,Oui,13.0,957,0.667,2773.66,3.0,1,4,0,0,0,1,Manager | N3,0.077,0.417
44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,6,5,3,3,2,1,2,Transformation Digitale,Frequent,2,3,3,3,1,2,3,2,3,Oui,12.0,251,0.6,2341.98,2.5,2,3,0,1,0,0,Assistant de Direction | N1,0.333,0.4
37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,19,10,0,0,4,8,2,Autre,Occasionnel,4,7,3,3,2,2,3,2,3,Non,13.0,468,0.0,2035.49,2.5,2,3,0,0,0,0,Ressources Humaines | N2,0.364,0.4
35,M,5813,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,2,27,3,Infra & Cloud,Occasionnel,7,7,3,3,2,4,4,3,3,Oui,18.0,887,0.7,2906.49,3.5,3,4,0,0,0,0,Cadre Commercial | N2,0.182,0.7
33,M,3143,Marié(e),Consulting,Assistant de Direction,6,14,10,8,1,1,8,4,Infra & Cloud,Occasionnel,7,6,4,4,1,1,2,3,3,Non,19.0,502,0.8,3142.97,2.5,1,4,-1,0,0,1,Assistant de Direction | N1,0.091,0.7
28,M,2044,Marié(e),Consulting,Assistant de Direction,1,5,5,3,1,6,1,3,Infra & Cloud,Occasionnel,0,3,3,3,1,4,3,4,3,Non,11.0,203,0.6,2043.98,3.5,3,4,0,0,0,0,Assistant de Direction | N1,1.0,0.0
39,M,13464,Célibataire,Consulting,Directeur Technique,7,9,4,3,0,3,10,1,Transformation Digitale,Occasionnel,2,2,3,3,3,3,3,3,4,Non,21.0,2337,0.75,4487.99,3.0,3,3,1,0,0,1,Directeur Technique | N3,0.6,0.5
46,M,7991,Célibataire,Commercial,Cadre Commercial,8,6,2,2,0,3,26,2,Infra & Cloud,Aucun,2,2,2,2,2,2,3,3,3,Non,15.0,1042,1.0,3995.48,2.5,2,3,1,0,0,1,Cadre Commercial | N2,1.0,1.0
40,F,3377,Marié(e),Consulting,Consultant,4,7,4,3,1,5,2,2,Infra & Cloud,Occasionnel,0,2,3,3,1,1,4,2,3,Non,17.0,491,0.75,3376.97,2.5,1,4,0,0,0,0,Consultant | N1,1.0,0.0
42,M,5538,Marié(e),Consulting,Manager,5,10,0,0,2,2,13,3,Transformation Digitale,Occasionnel,0,0,2,4,2,1,3,2,3,Non,18.0,845,0.0,2768.99,2.0,1,3,-1,0,0,1,Manager | N2,2.0,0.0
35,M,5762,Divorcé(e),Consulting,Tech Lead,2,15,7,7,1,6,2,2,Transformation Digitale,Aucun,1,7,2,3,2,4,3,3,3,Non,14.000000000000002,708,1.0,2880.99,3.0,2,4,0,0,0,0,Tech Lead | N2,0.75,0.143
38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,13,11,10,3,3,2,3,Ressources Humaines,Aucun,3,8,1,3,1,2,4,3,3,Non,13.0,298,0.909,2591.97,2.5,1,4,0,0,0,1,Ressources Humaines | N1,0.25,0.273
34,M,5346,Marié(e),Consulting,Consultant,4,11,7,1,1,3,9,4,Infra & Cloud,Frequent,0,7,4,3,2,1,3,2,3,Non,17.0,777,0.143,2672.99,2.5,1,4,0,0,0,0,Consultant | N2,0.375,0.0
37,M,4213,Célibataire,Consulting,Tech Lead,1,10,10,3,0,4,10,4,Transformation Digitale,Occasionnel,0,8,4,3,2,1,2,1,3,Non,15.0,550,0.3,2106.49,2.0,1,4,0,0,0,0,Tech Lead | N2,0.364,0.0
39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,1,6,20,3,Infra & Cloud,Frequent,2,2,3,3,2,4,4,3,3,Non,18.0,630,0.5,2063.49,3.5,3,4,0,0,0,0,Cadre Commercial | N2,2.0,1.0
43,M,2438,Célibataire,Consulting,Assistant de Direction,4,7,3,2,0,2,9,3,Infra & Cloud,Aucun,1,2,1,3,1,3,3,2,3,Non,13.0,280,0.667,2437.98,2.25,1,3,0,0,0,0,Assistant de Direction | N1,0.5,0.333
41,M,6870,Célibataire,Consulting,Manager,3,11,3,2,0,3,5,3,Infra & Cloud,Occasionnel,1,2,2,4,2,2,1,1,3,Non,12.0,736,0.667,3434.98,1.5,1,2,-1,0,0,0,Manager | N2,0.75,0.333
41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,23,22,14,1,3,4,1,Marketing,Occasionnel,13,5,3,3,3,3,4,4,3,Oui,13.0,1202,0.636,3482.32,3.5,3,4,0,0,0,0,Cadre Commercial | N3,0.13,0.591
30,F,9667,Célibataire,Consulting,Tech Lead,9,9,7,7,0,3,10,3,Transformation Digitale,Occasionnel,0,2,1,3,3,3,2,3,3,Non,14.000000000000002,1187,1.0,3222.32,2.25,1,3,0,0,0,1,Tech Lead | N3,0.375,0.0
26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,0,3,20,2,Transformation Digitale,Occasionnel,1,4,4,3,1,2,3,3,3,Oui,11.0,213,0.2,2147.98,3.0,2,4,0,1,0,0,Ressources Humaines | N1,0.5,0.2
46,F,8926,Marié(e),Consulting,Manager,4,13,9,7,1,2,21,2,Transformation Digitale,Occasionnel,3,7,4,3,2,2,4,4,4,Non,22.0,1610,0.778,4462.98,3.5,2,4,1,0,0,0,Manager | N2,0.2,0.333
40,F,6513,Divorcé(e),Consulting,Manager,4,12,5,3,1,3,1,3,Infra & Cloud,Occasionnel,0,3,3,3,2,4,4,3,3,Non,17.0,946,0.6,3256.48,3.5,3,4,0,0,0,0,Manager | N2,0.5,0.0
34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,5,8,2,Entrepreunariat,Occasionnel,4,8,2,4,2,3,3,3,4,Non,21.0,1180,0.8,3399.48,2.75,2,3,0,0,0,0,Cadre Commercial | N2,0.455,0.4
58,M,16291,Divorcé(e),Commercial,Senior Manager,4,37,16,9,1,0,2,3,Transformation Digitale,Aucun,14,14,2,3,4,2,4,2,4,Non,22.0,2938,0.562,4072.74,2.5,2,4,1,0,0,0,Senior Manager | N4,0.0,0.875
35,M,2705,Marié(e),Consulting,Consultant,0,6,5,4,1,2,23,4,Transformation Digitale,Occasionnel,0,3,2,1,1,3,2,4,3,Non,16.0,373,0.8,2704.97,2.75,2,4,2,0,0,0,Consultant | N1,0.333,0.0
47,F,10333,Divorcé(e),Consulting,Tech Lead,8,28,22,11,1,4,4,3,Infra & Cloud,Occasionnel,14,10,3,2,3,2,3,3,3,Oui,12.0,1107,0.5,3444.32,2.75,2,3,1,0,0,1,Tech Lead | N3,0.174,0.636
40,F,4448,Divorcé(e),Consulting,Manager,2,15,7,4,1,3,12,3,Infra & Cloud,Occasionnel,7,7,2,3,2,1,2,3,3,Non,12.0,477,0.571,2223.99,2.0,1,3,0,0,0,0,Manager | N2,0.375,1.0
54,F,6854,Marié(e),Consulting,Assistant de Direction,4,14,7,1,1,2,7,4,Transformation Digitale,Occasionnel,1,7,4,3,2,4,2,2,3,Non,15.0,894,0.143,3426.98,3.0,2,4,0,0,0,0,Assistant de Direction | N2,0.25,0.143
31,F,9637,Marié(e),Commercial,Cadre Commercial,2,9,3,2,2,3,7,4,Marketing,Frequent,2,2,1,3,3,1,4,3,3,Non,14.000000000000002,1183,0.667,3212.32,2.25,1,4,0,0,0,0,Cadre Commercial | N3,0.75,0.667
28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,2,1,3,1,3,Transformation Digitale,Occasionnel,1,2,3,3,1,1,3,3,4,Non,25.0,718,0.667,3590.96,2.5,1,3,1,0,0,0,Assistant de Direction | N1,0.75,0.333
38,F,5405,Marié(e),Commercial,Représentant Commercial,2,20,4,2,2,4,2,4,Marketing,Occasionnel,0,3,2,1,2,4,1,2,4,Oui,20.0,901,0.5,2702.49,2.25,1,4,3,0,0,0,Représentant Commercial | N2,0.8,0.0
26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,5,3,0,4,10,3,Transformation Digitale,Occasionnel,1,2,3,3,2,4,1,3,3,Non,13.0,539,0.6,2341.99,2.75,1,4,0,0,0,0,Cadre Commercial | N2,0.667,0.2
58,M,15787,Marié(e),Consulting,Directeur Technique,2,23,2,2,0,3,15,4,Infra & Cloud,Frequent,2,2,1,3,4,3,2,3,3,Oui,14.000000000000002,1939,1.0,3946.74,2.25,1,3,0,0,0,0,Directeur Technique | N4,1.0,1.0
18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,0,4,14,3,Transformation Digitale,Aucun,0,0,2,3,1,3,3,1,3,Non,16.0,209,0.0,1513.98,2.25,1,3,0,0,1,0,Assistant de Direction | N1,4.0,0.0
31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,0,4,18,5,Ressources Humaines,Occasionnel,0,0,4,4,1,1,3,3,3,Non,17.0,430,0.0,2955.97,2.75,1,4,-1,0,0,0,Ressources Humaines | N1,2.0,0.0
29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,3,3,13,3,Ressources Humaines,Occasionnel,2,0,1,2,1,1,4,3,3,Oui,15.0,305,1.0,2334.98,2.25,1,4,1,1,1,0,Ressources Humaines | N1,1.0,1.0
45,F,5154,Marié(e),Commercial,Cadre Commercial,4,10,8,7,2,3,2,4,Infra & Cloud,Aucun,5,7,3,3,2,3,2,4,4,Non,22.0,929,0.875,2576.99,3.0,2,4,1,0,0,0,Cadre Commercial | N2,0.333,0.625
36,F,6962,Marié(e),Consulting,Assistant de Direction,4,15,1,0,1,2,2,4,Autre,Occasionnel,0,0,4,3,2,2,4,3,4,Oui,22.0,1255,0.0,3480.98,3.25,2,4,1,0,0,0,Assistant de Direction | N2,1.0,0.0
43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,7,1,5,2,4,Infra & Cloud,Frequent,7,7,1,3,2,4,3,3,4,Non,20.0,946,1.0,2837.49,2.75,1,4,1,0,0,0,Cadre Commercial | N2,0.625,1.0
27,F,2379,Célibataire,Consulting,Consultant,0,6,5,4,0,3,5,2,Infra & Cloud,Frequent,0,2,4,3,1,4,3,2,3,Oui,14.000000000000002,292,0.8,2378.98,3.25,2,4,0,1,0,0,Consultant | N1,0.5,0.0
29,M,3812,Marié(e),Consulting,Consultant,1,11,11,8,0,3,20,1,Transformation Digitale,Frequent,3,10,4,3,1,4,2,4,3,Non,13.0,439,0.727,3811.96,3.5,2,4,0,0,0,0,Consultant | N1,0.25,0.273
32,M,4648,Célibataire,Commercial,Cadre Commercial,8,4,0,0,0,2,10,4,Marketing,Frequent,0,0,4,3,2,4,3,4,3,Non,13.0,535,0.0,2323.99,3.75,3,4,0,0,0,1,Cadre Commercial | N2,2.0,0.0
42,M,2936,Marié(e),Consulting,Assistant de Direction,3,10,6,3,2,1,10,4,Entrepreunariat,Aucun,3,3,3,3,1,3,2,2,4,Non,22.0,529,0.5,2935.97,2.5,2,3,1,0,0,0,Assistant de Direction | N1,0.143,0.5
47,F,2105,Célibataire,Consulting,Consultant,4,7,2,2,0,2,9,4,Infra & Cloud,Occasionnel,2,0,2,3,1,3,3,3,3,Non,12.0,226,1.0,2104.98,2.75,2,3,0,0,0,0,Consultant | N1,0.667,1.0
46,M,8578,Divorcé(e),Consulting,Tech Lead,3,12,9,8,1,4,2,2,Infra & Cloud,Occasionnel,4,7,4,3,3,4,3,2,3,Non,14.000000000000002,1053,0.889,2859.32,3.25,2,4,0,0,0,0,Tech Lead | N3,0.4,0.444
28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,1,2,1,2,Infra & Cloud,Aucun,2,2,3,3,1,4,2,3,3,Non,15.0,353,0.667,2705.97,3.0,2,4,0,0,0,0,Ressources Humaines | N1,0.5,0.667
29,M,6384,Divorcé(e),Consulting,Manager,8,11,7,0,2,3,29,1,Infra & Cloud,Occasionnel,1,6,4,1,2,3,4,3,3,Non,17.0,928,0.0,3191.98,3.5,3,4,2,0,0,1,Manager | N2,0.375,0.143
42,M,3968,Célibataire,Consulting,Consultant,4,8,0,0,0,3,8,3,Infra & Cloud,Occasionnel,0,0,4,3,1,3,4,3,3,Non,13.0,456,0.0,3967.96,3.5,3,4,0,0,0,0,Consultant | N1,3.0,0.0
32,M,9907,Célibataire,Commercial,Cadre Commercial,7,7,2,2,0,3,2,4,Marketing,Occasionnel,2,2,3,2,2,2,3,2,3,Oui,12.0,1061,1.0,4953.48,2.5,2,3,1,0,0,1,Cadre Commercial | N2,1.0,1.0
46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,25,19,17,1,5,3,3,Entrepreunariat,Occasionnel,2,8,1,4,4,1,4,3,3,Non,12.0,1417,0.895,3306.24,2.25,1,4,-1,0,0,0,Cadre Commercial | N4,0.25,0.105
27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,9,8,1,5,23,1,Transformation Digitale,Occasionnel,5,8,2,2,2,3,4,3,4,Non,21.0,614,0.889,1769.99,3.0,2,4,2,0,0,0,Représentant Commercial | N2,0.5,0.556
29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,0,3,6,1,Transformation Digitale,Occasionnel,0,0,4,2,1,2,4,3,3,Non,11.0,278,0.0,2803.97,3.25,2,4,1,0,1,0,Ressources Humaines | N1,1.5,0.0
43,F,19392,Marié(e),Consulting,Senior Manager,7,21,16,12,0,2,6,3,Transformation Digitale,Occasionnel,6,14,1,2,5,3,4,3,3,Non,13.0,2231,0.75,3878.39,2.75,1,4,1,0,0,1,Senior Manager | N5,0.118,0.375
48,M,19665,Marié(e),Consulting,Directeur Technique,4,29,22,10,0,3,10,3,Infra & Cloud,Occasionnel,12,9,4,2,5,2,4,3,3,Non,12.0,2107,0.455,3932.99,3.25,2,4,1,0,0,0,Directeur Technique | N5,0.13,0.545
29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,3,24,2,Infra & Cloud,Frequent,1,0,4,2,1,4,2,2,4,Oui,24.0,472,0.0,2438.98,3.0,2,4,2,1,1,0,Assistant de Direction | N1,1.5,1.0
46,F,7314,Marié(e),Commercial,Cadre Commercial,5,14,8,7,3,2,10,3,Infra & Cloud,Occasionnel,0,7,3,3,3,2,3,3,4,Non,21.0,1269,0.875,2437.99,2.75,2,3,1,0,0,1,Cadre Commercial | N3,0.222,0.0
27,F,4774,Marié(e),Consulting,Assistant de Direction,0,8,7,6,1,2,15,3,Infra & Cloud,Frequent,7,3,4,2,1,1,4,2,3,Non,19.0,762,0.857,4773.95,2.75,1,4,1,0,0,0,Assistant de Direction | N1,0.25,1.0
39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,7,2,2,3,2,19,4,Autre,Occasionnel,2,2,4,3,2,4,2,3,3,Non,14.000000000000002,479,1.0,1950.99,3.25,2,4,0,0,0,1,Assistant de Direction | N2,0.667,1.0
55,M,2662,Marié(e),Consulting,Assistant de Direction,8,19,5,2,1,2,2,4,Entrepreunariat,Occasionnel,0,4,2,2,1,4,2,4,4,Non,20.0,444,0.4,2661.97,3.0,2,4,2,0,0,1,Assistant de Direction | N1,0.333,0.0
28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,1,0,1,3,3,3,Transformation Digitale,Occasionnel,0,0,2,3,1,2,4,3,3,Non,19.0,456,0.0,2855.97,2.75,2,4,0,0,1,0,Représentant Commercial | N1,1.5,0.0
30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,3,9,3,Transformation Digitale,Occasionnel,0,0,2,3,1,4,3,2,3,Non,13.0,124,0.0,1080.99,2.75,2,4,0,0,1,0,Représentant Commercial | N1,1.5,0.0
22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,2,7,1,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,3,4,Oui,23.0,462,0.0,2471.98,2.5,1,4,1,1,1,0,Assistant de Direction | N1,1.0,0.0
